sensor,deployment,year,timestamp,depth,temperature,C7_output,gain,est.chl_a,battery,flag_RE
240115,Winter2018,2019,2019-06-02 04:56:00,3,-0.111,132.722,10,8.326280066,2.65,n
240115,Winter2018,2019,2019-01-25 00:56:00,3,0.178,132.7226,10,8.326291138,2.77,n
240115,Winter2018,2018,2018-10-15 17:26:00,3,0.782,132.7344,10,8.326508883,2.92,n
240115,Winter2018,2018,2018-09-05 08:26:00,3,9.129,132.7528,10,8.326848418,3.05,n
240115,Winter2018,2019,2019-06-14 19:56:00,3,-0.123,132.7587,10,8.326957291,2.64,n
240115,Winter2018,2019,2019-07-17 21:56:00,3,4.545,132.7705,10,8.327175037,2.63,n
240115,Winter2018,2018,2018-10-12 19:26:00,3,0.839,132.7913,10,8.327558859,2.93,n
240115,Winter2018,2019,2019-04-09 10:26:00,3,-0.088,132.8185,10,8.328060781,2.7,n
240115,Winter2018,2019,2019-04-26 22:56:00,3,-0.088,132.8227,10,8.328138283,2.68,n
240115,Winter2018,2019,2019-04-24 08:56:00,3,-0.111,132.8617,10,8.32885795,2.68,n
240115,Winter2018,2019,2019-06-23 07:26:00,3,-0.123,132.87,10,8.32901111,2.63,n
240115,Winter2018,2018,2018-11-13 02:56:00,3,1.973,132.8866,10,8.32931743,2.87,n
240115,Winter2018,2018,2018-09-23 17:26:00,3,8.241,132.9032,10,8.32962375,2.99,n
240115,Winter2018,2019,2019-07-09 19:26:00,3,2.592,132.9293,10,8.330105373,2.63,n
240115,Winter2018,2019,2019-04-01 13:26:00,3,-0.146,132.931,10,8.330136743,2.7,n
240115,Winter2018,2019,2019-07-10 00:56:00,3,2.603,132.934,10,8.330192102,2.63,n
240115,Winter2018,2019,2019-05-25 15:26:00,3,-0.146,132.9577,10,8.330629438,2.65,n
240115,Winter2018,2019,2019-05-28 07:26:00,3,-0.134,132.9589,10,8.330651582,2.65,n
240115,Winter2018,2018,2018-11-10 20:26:00,3,2.126,132.9612,10,8.330694024,2.88,n
240115,Winter2018,2018,2018-09-24 08:26:00,3,7.701,132.992,10,8.331262376,2.98,n
240115,Winter2018,2019,2019-05-12 19:26:00,3,-0.204,133.0252,10,8.331875016,2.67,n
240115,Winter2018,2019,2019-07-01 19:26:00,3,0.76,133.0347,10,8.332050319,2.63,n
240115,Winter2018,2018,2018-09-09 15:56:00,3,9.148,133.053,10,8.332388009,3.03,n
240115,Winter2018,2018,2018-10-07 17:26:00,3,3.977,133.0554,10,8.332432296,2.95,n
240115,Winter2018,2018,2018-09-17 15:56:00,3,9.526,133.0601,10,8.332519025,3,n
240115,Winter2018,2019,2019-04-08 22:56:00,3,-0.123,133.0631,10,8.332574384,2.69,n
240115,Winter2018,2019,2019-03-31 18:56:00,3,-0.158,133.0998,10,8.333251609,2.71,n
240115,Winter2018,2019,2019-06-13 02:26:00,3,0.074,133.1365,10,8.333928835,2.64,n
240115,Winter2018,2019,2019-07-19 03:26:00,3,4.35,133.1584,10,8.334332955,2.63,n
240115,Winter2018,2019,2019-04-04 11:56:00,3,-0.146,133.1685,10,8.334519331,2.71,n
240115,Winter2018,2018,2018-10-12 06:26:00,3,1.132,133.1703,10,8.334552546,2.93,n
240115,Summer2019,2019,2019-08-18 18:34:00,9,9.222,133.1763,10,1.667960797,2.88,n
240115,Winter2018,2018,2018-10-21 16:26:00,3,1.588,133.1768,10,8.33467249,2.91,n
240115,Winter2018,2019,2019-07-08 21:56:00,3,2.246,133.1797,10,8.334726004,2.63,n
240115,Winter2018,2019,2019-05-09 05:56:00,3,-0.193,133.1833,10,8.334792435,2.67,n
240115,Winter2018,2019,2019-07-19 00:26:00,3,4.422,133.1863,10,8.334847794,2.63,n
240115,Winter2018,2019,2019-06-12 07:26:00,3,0.074,133.1886,10,8.334890236,2.64,n
240115,Winter2018,2018,2018-08-31 19:56:00,3,9.231,133.1928,10,8.334967738,3.06,n
240115,Winter2018,2019,2019-07-15 05:56:00,3,3.686,133.2147,10,8.335371859,2.63,n
240115,Winter2018,2019,2019-06-23 05:26:00,3,-0.088,133.2188,10,8.335447516,2.63,n
240115,Winter2018,2019,2019-04-01 17:26:00,3,-0.158,133.2218,10,8.335502875,2.7,n
240115,Winter2018,2019,2019-05-01 08:26:00,3,-0.181,133.2378,10,8.335798123,2.67,n
240115,Winter2018,2018,2018-10-02 02:26:00,3,4.922,133.2413,10,8.335862709,2.96,n
240115,Winter2018,2019,2019-02-22 22:26:00,3,0.028,133.2615,10,8.33623546,2.74,n
240115,Winter2018,2019,2019-07-16 20:26:00,3,4.37,133.2763,10,8.336508564,2.63,n
240115,Winter2018,2019,2019-07-03 17:26:00,3,1.377,133.2804,10,8.336584221,2.63,n
240115,Winter2018,2019,2019-07-03 17:56:00,3,1.355,133.3077,10,8.337087988,2.63,n
240115,Winter2018,2019,2019-02-26 02:26:00,3,0.12,133.3284,10,8.337469965,2.74,n
240115,Winter2018,2019,2019-04-04 17:56:00,3,-0.181,133.3977,10,8.338748758,2.7,n
240115,Winter2018,2019,2019-01-27 21:56:00,3,0.235,133.4196,10,8.339152879,2.76,n
240115,Winter2018,2018,2018-11-10 18:56:00,3,2.083,133.4391,10,8.339512712,2.89,n
240115,Winter2018,2019,2019-05-08 23:26:00,3,-0.158,133.4533,10,8.339774745,2.67,n
240115,Winter2018,2019,2019-07-17 21:26:00,3,4.606,133.4764,10,8.340201009,2.63,n
240115,Winter2018,2018,2018-09-02 01:26:00,3,9.046,133.4776,10,8.340223153,3.06,n
240115,Winter2018,2019,2019-05-03 23:56:00,3,-0.181,133.5143,10,8.340900378,2.68,n
240115,Winter2018,2019,2019-02-26 03:56:00,3,0.132,133.5197,10,8.341000024,2.74,n
240115,Winter2018,2019,2019-06-09 04:26:00,3,-0.1,133.5209,10,8.341022168,2.64,n
240115,Winter2018,2018,2018-10-20 06:56:00,3,1.221,133.5226,10,8.341053538,2.92,n
240115,Winter2018,2019,2019-02-22 19:26:00,3,0.039,133.5404,10,8.341382001,2.74,n
240115,Winter2018,2018,2018-09-07 05:56:00,3,8.748,133.5445,10,8.341457659,3.04,n
240115,Summer2019,2019,2019-08-18 15:04:00,9,9.101,133.5654,10,1.672449454,2.88,n
240115,Winter2018,2018,2018-10-12 20:26:00,3,0.76,133.5866,10,8.34223453,2.93,n
240115,Winter2018,2019,2019-06-05 03:56:00,3,-0.123,133.6328,10,8.343087058,2.64,n
240115,Winter2018,2019,2019-06-07 09:56:00,3,0.005,133.6328,10,8.343087058,2.64,n
240115,Winter2018,2019,2019-04-08 22:26:00,3,-0.123,133.6375,10,8.343173788,2.69,n
240115,Winter2018,2019,2019-06-03 16:56:00,3,0.062,133.6428,10,8.343271588,2.65,n
240115,Winter2018,2018,2018-10-13 06:26:00,3,0.178,133.6541,10,8.343480107,2.93,n
240115,Winter2018,2018,2018-10-22 09:26:00,3,1.61,133.7352,10,8.344976646,2.91,n
240115,Winter2018,2019,2019-02-28 18:56:00,3,0.235,133.7429,10,8.345118734,2.73,n
240115,Winter2018,2018,2018-09-24 15:56:00,3,7.663,133.7471,10,8.345196236,2.98,n
240115,Winter2018,2019,2019-07-17 23:56:00,3,4.514,133.756,10,8.345360468,2.63,n
240115,Winter2018,2019,2019-03-07 21:56:00,3,-0.111,133.7642,10,8.345511783,2.73,n
240115,Winter2018,2018,2018-10-06 16:26:00,3,3.873,133.7862,10,8.345917749,2.95,n
240115,Winter2018,2019,2019-01-07 18:26:00,3,0.327,133.7921,10,8.346026621,2.79,n
240115,Winter2018,2019,2019-04-09 15:26:00,3,-0.088,133.8081,10,8.346321869,2.69,n
240115,Winter2018,2019,2019-06-03 11:56:00,3,0.074,133.8098,10,8.346353239,2.65,n
240115,Winter2018,2019,2019-04-07 11:26:00,3,-0.123,133.8104,10,8.346364311,2.7,n
240115,Winter2018,2019,2019-06-05 21:56:00,3,-0.042,133.8175,10,8.346495328,2.64,n
240115,Winter2018,2018,2018-10-05 17:56:00,3,4.102,133.8223,10,8.346583902,2.95,n
240115,Winter2018,2018,2018-09-09 07:26:00,3,8.832,133.8495,10,8.347085824,3.03,n
240115,Winter2018,2019,2019-02-26 00:26:00,3,0.109,133.8578,10,8.347238983,2.74,n
240115,Winter2018,2019,2019-02-23 02:26:00,3,0.005,133.8702,10,8.347467801,2.74,n
240115,Winter2018,2018,2018-11-09 19:26:00,3,2.159,133.8797,10,8.347643104,2.88,n
240115,Winter2018,2019,2019-03-07 12:26:00,3,-0.053,133.8797,10,8.347643104,2.73,n
240115,Winter2018,2019,2019-07-15 00:56:00,3,3.686,133.8981,10,8.347982639,2.63,n
240115,Winter2018,2019,2019-06-08 11:26:00,3,0.12,133.9348,10,8.348659864,2.64,n
240115,Winter2018,2019,2019-06-25 11:26:00,3,0.028,133.9425,10,8.348801953,2.64,n
240115,Winter2018,2019,2019-02-25 01:26:00,3,0.051,133.9508,10,8.348955112,2.74,n
240115,Winter2018,2018,2018-09-24 14:56:00,3,7.673,133.9603,10,8.349130416,3,n
240115,Winter2018,2019,2019-03-31 19:56:00,3,-0.181,133.9691,10,8.349292802,2.7,n
240115,Winter2018,2018,2018-10-03 20:26:00,3,4.952,133.9816,10,8.349523465,2.96,n
240115,Winter2018,2019,2019-04-17 12:56:00,3,-0.134,133.9893,10,8.349665553,2.69,n
240115,Winter2018,2019,2019-05-02 01:56:00,3,-0.204,133.9893,10,8.349665553,2.68,n
240115,Winter2018,2019,2019-07-18 05:26:00,3,4.278,133.9893,10,8.349665553,2.63,n
240115,Winter2018,2019,2019-06-30 19:26:00,3,0.669,133.9928,10,8.349730138,2.62,n
240115,Winter2018,2019,2019-06-08 04:26:00,3,-0.123,133.9993,10,8.349850083,2.64,n
240115,Winter2018,2018,2018-09-05 07:56:00,3,9.064,134.0248,10,8.350320634,3.04,n
240115,Winter2018,2019,2019-05-31 18:26:00,3,-0.1,134.0313,10,8.350440579,2.65,n
240115,Winter2018,2018,2018-09-26 00:26:00,3,6.68,134.0526,10,8.350833628,2.98,n
240115,Winter2018,2018,2018-09-26 18:56:00,3,6.622,134.0769,10,8.351282036,2.97,n
240115,Winter2018,2018,2018-11-14 23:56:00,3,1.973,134.0864,10,8.351457339,2.87,n
240115,Winter2018,2018,2018-10-02 20:26:00,3,4.993,134.1059,10,8.351817173,2.96,n
240115,Winter2018,2019,2019-04-26 01:56:00,3,-0.053,134.1107,10,8.351905747,2.68,n
240115,Winter2018,2019,2019-02-23 01:26:00,3,0.016,134.1261,10,8.352189923,2.74,n
240115,Winter2018,2018,2018-10-05 02:56:00,3,4.339,134.1391,10,8.352429812,2.95,n
240115,Winter2018,2018,2018-10-17 00:26:00,3,0.839,134.151,10,8.352649403,2.92,n
240115,Winter2018,2018,2018-10-13 18:56:00,3,0.43,134.1717,10,8.35303138,2.92,n
240115,Winter2018,2019,2019-07-13 14:26:00,3,3.727,134.1817,10,8.35321591,2.63,n
240115,Winter2018,2018,2018-09-18 16:56:00,3,9.893,134.1924,10,8.353413357,3,n
240115,Winter2018,2019,2019-06-22 07:26:00,3,-0.053,134.206,10,8.353664318,2.63,n
240115,Winter2018,2018,2018-11-13 11:56:00,3,2.148,134.2114,10,8.353763964,2.87,n
240115,Winter2018,2019,2019-07-12 06:56:00,3,3.138,134.2244,10,8.354003853,2.63,n
240115,Winter2018,2019,2019-07-12 08:26:00,3,3.201,134.2498,10,8.354472559,2.63,n
240115,Winter2018,2019,2019-07-18 05:56:00,3,4.185,134.2658,10,8.354767807,2.63,n
240115,Winter2018,2019,2019-07-18 20:26:00,3,4.545,134.2682,10,8.354812095,2.63,n
240115,Winter2018,2018,2018-10-05 16:56:00,3,4.133,134.2777,10,8.354987398,2.95,n
240115,Winter2018,2018,2018-10-18 16:56:00,3,1.143,134.2812,10,8.355051984,2.92,n
240115,Winter2018,2019,2019-06-16 21:26:00,3,0.051,134.3582,10,8.356472865,2.59,n
240115,Winter2018,2019,2019-05-04 18:26:00,3,-0.169,134.3843,10,8.356954488,2.67,n
240115,Winter2018,2019,2019-04-06 11:56:00,3,-0.158,134.4086,10,8.357402896,2.7,n
240115,Winter2018,2019,2019-07-17 18:26:00,3,4.627,134.4174,10,8.357565282,2.63,n
240115,Winter2018,2019,2019-05-01 20:56:00,3,-0.204,134.4322,10,8.357838387,2.68,n
240115,Winter2018,2018,2018-09-27 23:26:00,3,5.506,134.4388,10,8.357960176,2.97,n
240115,Winter2018,2018,2018-09-01 01:26:00,3,9.083,134.4542,10,8.358244353,3.06,n
240115,Winter2018,2018,2018-10-20 17:26:00,3,1.377,134.4844,10,8.358801633,2.92,n
240115,Winter2018,2019,2019-04-14 01:56:00,3,-0.193,134.4861,10,8.358833003,2.69,n
240115,Winter2018,2018,2018-11-08 01:56:00,3,2.213,134.5276,10,8.359598803,2.88,n
240115,Winter2018,2018,2018-10-15 21:56:00,3,0.76,134.543,10,8.359882979,2.92,n
240115,Winter2018,2019,2019-04-07 13:26:00,3,-0.123,134.5489,10,8.359991852,2.7,n
240115,Winter2018,2019,2019-07-06 06:26:00,3,1.588,134.5531,10,8.360069354,2.63,n
240115,Winter2018,2019,2019-06-06 08:26:00,3,-0.065,134.6058,10,8.361041827,2.64,n
240115,Summer2019,2019,2019-08-18 22:04:00,9,9.101,134.6191,10,1.684604938,2.88,n
240115,Winter2018,2019,2019-07-15 05:26:00,3,3.717,134.6608,10,8.362056742,2.63,n
240115,Winter2018,2019,2019-03-05 14:56:00,3,-0.03,134.6762,10,8.362340919,2.73,n
240115,Winter2018,2018,2018-10-29 15:56:00,3,2.268,134.6934,10,8.36265831,2.9,n
240115,Winter2018,2018,2018-11-02 11:26:00,3,2.365,134.7177,10,8.363106718,2.89,n
240115,Winter2018,2019,2019-04-25 14:56:00,3,-0.007,134.7337,10,8.363401966,2.68,n
240115,Winter2018,2019,2019-06-30 08:56:00,3,0.453,134.7443,10,8.363597568,2.62,n
240115,Winter2018,2018,2018-09-05 07:26:00,3,9.074,134.7775,10,8.364210208,3.05,n
240115,Winter2018,2019,2019-06-08 21:56:00,3,0.005,134.7787,10,8.364232351,2.65,n
240115,Winter2018,2019,2019-05-31 04:56:00,3,-0.1,134.7929,10,8.364494384,2.65,n
240115,Winter2018,2018,2018-09-02 06:56:00,3,8.897,134.7953,10,8.364538671,3.06,n
240115,Winter2018,2019,2019-03-01 22:26:00,3,0.132,134.816,10,8.364920648,2.73,n
240115,Winter2018,2019,2019-03-31 03:56:00,3,-0.181,134.8533,10,8.365608945,2.7,n
240115,Winter2018,2019,2019-04-09 15:56:00,3,-0.111,134.8651,10,8.36582669,2.69,n
240115,Winter2018,2019,2019-07-17 00:26:00,3,4.339,134.8669,10,8.365859906,2.63,n
240115,Winter2018,2018,2018-09-26 22:26:00,3,6.417,134.877,10,8.366046281,2.98,n
240115,Winter2018,2019,2019-06-17 16:56:00,3,0.212,134.877,10,8.366046281,2.63,n
240115,Winter2018,2018,2018-09-01 20:26:00,3,9.222,134.9173,10,8.366789937,3.06,n
240115,Winter2018,2019,2019-02-12 07:56:00,3,0.304,134.935,10,8.367116555,2.75,n
240115,Winter2018,2018,2018-11-10 01:26:00,3,2.159,134.9516,10,8.367422875,2.88,n
240115,Winter2018,2019,2019-07-17 23:26:00,3,4.504,134.9534,10,8.36745609,2.63,n
240115,Winter2018,2019,2019-03-07 05:26:00,3,-0.076,134.9581,10,8.367542819,2.73,n
240115,Winter2018,2018,2018-10-03 23:56:00,3,4.902,134.9741,10,8.367838067,2.95,n
240115,Winter2018,2018,2018-09-05 01:26:00,3,9.36,134.9848,10,8.368035514,3.05,n
240115,Winter2018,2018,2018-10-04 07:26:00,3,4.81,134.9889,10,8.368111172,2.95,n
240115,Winter2018,2019,2019-07-14 22:26:00,3,3.769,134.9895,10,8.368122244,2.63,n
240115,Winter2018,2019,2019-05-30 17:56:00,3,-0.111,134.9907,10,8.368144387,2.65,n
240115,Winter2018,2019,2019-06-29 04:26:00,3,0.132,135.0002,10,8.368319691,2.63,n
240115,Winter2018,2019,2019-06-11 17:56:00,3,0.247,135.044,10,8.369127932,2.64,n
240115,Winter2018,2019,2019-07-17 19:26:00,3,4.627,135.0499,10,8.369236805,2.63,n
240115,Winter2018,2019,2019-07-15 20:26:00,3,4.05,135.0517,10,8.36927002,2.63,n
240115,Winter2018,2018,2018-10-12 21:56:00,3,0.646,135.0653,10,8.369520981,2.93,n
240115,Winter2018,2019,2019-07-16 05:56:00,3,3.748,135.0659,10,8.369532053,2.64,n
240115,Winter2018,2019,2019-05-02 05:26:00,3,-0.193,135.0813,10,8.369816229,2.68,n
240115,Winter2018,2019,2019-04-23 04:56:00,3,-0.146,135.0837,10,8.369860516,2.68,n
240115,Winter2018,2019,2019-02-20 08:26:00,3,0.005,135.0843,10,8.369871588,2.74,n
240115,Winter2018,2019,2019-07-16 02:26:00,3,3.915,135.0843,10,8.369871588,2.63,n
240115,Winter2018,2019,2019-05-18 13:56:00,3,-0.134,135.0973,10,8.370111477,2.66,n
240115,Winter2018,2019,2019-07-15 14:56:00,3,4.029,135.1156,10,8.370449167,2.63,n
240115,Winter2018,2018,2018-09-16 08:26:00,3,8.841,135.1405,10,8.370908647,3.01,n
240115,Winter2018,2018,2018-10-14 23:26:00,3,0.555,135.1441,10,8.370975077,2.92,n
240115,Winter2018,2019,2019-02-14 12:56:00,3,0.27,135.1689,10,8.371432712,2.75,n
240115,Winter2018,2018,2018-10-09 07:56:00,3,3.233,135.1737,10,8.371521286,2.94,n
240115,Summer2019,2019,2019-08-18 10:04:00,9,8.86,135.1811,10,1.69108817,2.88,n
240115,Winter2018,2018,2018-10-04 17:56:00,3,4.81,135.1926,10,8.371870048,2.95,n
240115,Winter2018,2019,2019-04-04 13:26:00,3,-0.158,135.1956,10,8.371925407,2.7,n
240115,Winter2018,2019,2019-07-09 07:56:00,3,2.279,135.2216,10,8.372405185,2.63,n
240115,Winter2018,2019,2019-05-23 10:56:00,3,-0.169,135.2595,10,8.373104554,2.66,n
240115,Winter2018,2019,2019-07-18 04:26:00,3,4.35,135.2767,10,8.373421945,2.63,n
240115,Winter2018,2019,2019-06-24 09:56:00,3,-0.158,135.2779,10,8.373444089,2.63,n
240115,Winter2018,2018,2018-10-18 00:56:00,3,0.974,135.3051,10,8.37394601,2.92,n
240115,Winter2018,2019,2019-04-27 22:56:00,3,-0.1,135.3105,10,8.374045657,2.68,n
240115,Winter2018,2019,2019-05-13 18:56:00,3,-0.204,135.3152,10,8.374132386,2.66,n
240115,Winter2018,2019,2019-07-01 02:26:00,3,0.464,135.3442,10,8.374667523,2.62,n
240115,Winter2018,2019,2019-02-22 18:56:00,3,0.062,135.3762,10,8.375258019,2.74,n
240115,Winter2018,2019,2019-04-23 17:26:00,3,-0.1,135.3928,10,8.375564338,2.68,n
240115,Winter2018,2019,2019-07-20 05:26:00,3,4.729,135.4023,10,8.375739642,2.63,n
240115,Winter2018,2019,2019-05-19 15:26:00,3,-0.111,135.4171,10,8.376012746,2.66,n
240115,Winter2018,2018,2018-10-08 01:56:00,3,3.821,135.4177,10,8.376023818,2.94,n
240115,Winter2018,2019,2019-02-26 01:26:00,3,0.074,135.4384,10,8.376405795,2.74,n
240115,Winter2018,2018,2018-10-12 04:26:00,3,1.232,135.4496,10,8.376612469,2.93,n
240115,Winter2018,2018,2018-11-10 14:56:00,3,2.192,135.4514,10,8.376645684,2.88,n
240115,Winter2018,2018,2018-10-02 07:26:00,3,4.82,135.4627,10,8.376854203,2.96,n
240115,Winter2018,2019,2019-07-14 21:56:00,3,3.696,135.497,10,8.377487141,2.63,n
240115,Winter2018,2019,2019-03-23 10:26:00,3,-0.181,135.5065,10,8.377662445,2.71,n
240115,Winter2018,2019,2019-05-25 10:56:00,3,-0.146,135.5207,10,8.377924477,2.66,n
240115,Winter2018,2018,2018-10-09 17:26:00,3,3.296,135.542,10,8.378317526,2.94,n
240115,Winter2018,2019,2019-07-15 23:56:00,3,3.79,135.5669,10,8.378777006,2.63,n
240115,Winter2018,2019,2019-04-06 11:26:00,3,-0.134,135.5941,10,8.379278927,2.7,n
240115,Winter2018,2019,2019-03-07 01:56:00,3,-0.042,135.6231,10,8.379814064,2.73,n
240115,Winter2018,2019,2019-03-31 22:26:00,3,-0.204,135.6409,10,8.380142528,2.7,n
240115,Winter2018,2019,2019-02-14 20:26:00,3,0.212,135.6486,10,8.380284616,2.76,n
240115,Winter2018,2018,2018-11-13 05:56:00,3,1.984,135.6847,10,8.380950769,2.87,n
240115,Winter2018,2018,2018-10-04 22:56:00,3,4.627,135.6913,10,8.381072559,2.95,n
240115,Winter2018,2019,2019-05-01 10:56:00,3,-0.181,135.7706,10,8.382535882,2.67,n
240115,Winter2018,2018,2018-09-25 18:26:00,3,6.816,135.8008,10,8.383093162,2.98,n
240115,Winter2018,2019,2019-04-01 08:56:00,3,-0.181,135.8067,10,8.383202035,2.7,n
240115,Winter2018,2019,2019-05-28 08:26:00,3,-0.123,135.8079,10,8.383224179,2.65,n
240115,Winter2018,2019,2019-06-24 03:26:00,3,-0.123,135.818,10,8.383410554,2.63,n
240115,Winter2018,2018,2018-10-26 09:56:00,3,1.919,135.8198,10,8.383443769,2.9,n
240115,Winter2018,2019,2019-02-07 18:56:00,3,0.155,135.8387,10,8.383792531,2.75,n
240115,Winter2018,2018,2018-11-09 21:26:00,3,2.148,135.8583,10,8.38415421,2.88,n
240115,Winter2018,2019,2019-04-07 21:56:00,3,-0.146,135.8837,10,8.384622916,2.7,n
240115,Winter2018,2019,2019-05-25 15:56:00,3,-0.134,135.8979,10,8.384884949,2.66,n
240115,Winter2018,2018,2018-09-18 17:56:00,3,9.857,135.9121,10,8.385146981,3,n
240115,Winter2018,2019,2019-07-14 23:26:00,3,3.759,135.9275,10,8.385431158,2.63,n
240115,Winter2018,2018,2018-09-26 19:56:00,3,6.534,135.9406,10,8.385672892,2.98,n
240115,Winter2018,2019,2019-03-31 17:26:00,3,-0.146,135.9607,10,8.386043797,2.7,n
240115,Winter2018,2019,2019-05-28 05:26:00,3,-0.146,135.9743,10,8.386294758,2.65,n
240115,Winter2018,2018,2018-10-13 19:56:00,3,0.407,135.9802,10,8.386403631,2.93,n
240115,Winter2018,2019,2019-03-01 06:26:00,3,0.189,136.014,10,8.387027342,2.73,n
240115,Winter2018,2019,2019-04-21 03:26:00,3,-0.146,136.0205,10,8.387147287,2.68,n
240115,Winter2018,2019,2019-06-15 07:26:00,3,0.005,136.0282,10,8.387289375,2.64,n
240115,Winter2018,2019,2019-05-01 11:26:00,3,-0.193,136.0531,10,8.387748854,2.67,n
240115,Winter2018,2018,2018-09-04 23:26:00,3,9.388,136.1253,10,8.389081161,3.05,n
240115,Winter2018,2018,2018-10-12 07:26:00,3,1.008,136.1437,10,8.389420696,2.93,n
240115,Winter2018,2019,2019-06-11 08:56:00,3,0.212,136.1792,10,8.390075778,2.64,n
240115,Winter2018,2018,2018-10-03 01:26:00,3,4.952,136.197,10,8.390404241,2.96,n
240115,Winter2018,2019,2019-06-03 18:56:00,3,0.039,136.1982,10,8.390426385,2.65,n
240115,Winter2018,2018,2018-09-08 07:26:00,3,8.869,136.2023,10,8.390502042,3.04,n
240115,Winter2018,2018,2018-10-12 19:56:00,3,0.771,136.2236,10,8.390895091,2.93,n
240115,Winter2018,2019,2019-04-07 22:26:00,3,-0.123,136.2349,10,8.39110361,2.7,n
240115,Winter2018,2019,2019-04-07 10:56:00,3,-0.134,136.2503,10,8.391387786,2.69,n
240115,Winter2018,2019,2019-03-30 15:56:00,3,-0.134,136.258,10,8.391529874,2.7,n
240115,Winter2018,2018,2018-11-16 15:56:00,3,1.973,136.2675,10,8.391705178,2.87,n
240115,Winter2018,2019,2019-03-06 18:56:00,3,-0.076,136.2681,10,8.391716249,2.73,n
240115,Winter2018,2018,2018-09-03 08:26:00,3,9.074,136.2734,10,8.39181405,3.05,n
240115,Winter2018,2019,2019-06-10 02:26:00,3,0.005,136.287,10,8.392065011,2.64,n
240115,Winter2018,2019,2019-06-06 10:56:00,3,0.074,136.2947,10,8.392207099,2.65,n
240115,Winter2018,2018,2018-10-03 21:26:00,3,4.871,136.3231,10,8.392731164,2.97,n
240115,Winter2018,2018,2018-11-18 15:56:00,3,1.919,136.3255,10,8.392775452,2.86,n
240115,Winter2018,2018,2018-09-05 01:56:00,3,9.314,136.361,10,8.393430533,3.05,n
240115,Winter2018,2019,2019-04-27 17:26:00,3,-0.03,136.38,10,8.39378114,2.68,n
240115,Winter2018,2019,2019-07-12 05:56:00,3,3.116,136.4339,10,8.394775757,2.63,n
240115,Winter2018,2019,2019-07-17 20:56:00,3,4.575,136.4522,10,8.395113447,2.63,n
240115,Winter2018,2019,2019-03-31 20:56:00,3,-0.181,136.4854,10,8.395726086,2.7,n
240115,Winter2018,2019,2019-04-08 09:56:00,3,-0.111,136.502,10,8.396032406,2.7,n
240115,Winter2018,2018,2018-10-13 20:56:00,3,0.396,136.5132,10,8.39623908,2.93,n
240115,Winter2018,2019,2019-02-25 23:26:00,3,0.097,136.515,10,8.396272295,2.74,n
240115,Winter2018,2019,2019-04-08 11:26:00,3,-0.111,136.5168,10,8.39630551,2.7,n
240115,Winter2018,2019,2019-05-26 09:26:00,3,-0.181,136.5381,10,8.396698559,2.66,n
240115,Winter2018,2019,2019-05-02 20:26:00,3,-0.181,136.5399,10,8.396731775,2.67,n
240115,Winter2018,2018,2018-09-26 21:56:00,3,6.485,136.5411,10,8.396753918,2.98,n
240115,Winter2018,2018,2018-11-09 14:56:00,3,2.279,136.5618,10,8.397135895,2.88,n
240115,Winter2018,2018,2018-10-13 02:26:00,3,0.396,136.563,10,8.397158039,2.92,n
240115,Winter2018,2018,2018-09-24 09:56:00,3,7.635,136.5724,10,8.397331497,2.99,n
240115,Winter2018,2019,2019-04-09 21:56:00,3,-0.111,136.5955,10,8.397757762,2.69,n
240115,Winter2018,2018,2018-09-04 22:56:00,3,9.379,136.6471,10,8.398709936,3.05,n
240115,Winter2018,2018,2018-09-24 17:56:00,3,7.606,136.653,10,8.398818809,2.98,n
240115,Winter2018,2018,2018-10-29 09:26:00,3,2.181,136.6636,10,8.399014411,2.9,n
240115,Winter2018,2019,2019-07-06 00:56:00,3,1.721,136.6666,10,8.39906977,2.63,n
240115,Winter2018,2019,2019-05-25 16:26:00,3,-0.123,136.6696,10,8.399125129,2.65,n
240115,Winter2018,2019,2019-06-05 12:56:00,3,0.097,136.6897,10,8.399496034,2.65,n
240115,Winter2018,2018,2018-10-13 22:26:00,3,0.407,136.6915,10,8.39952925,2.92,n
240115,Winter2018,2019,2019-04-01 03:56:00,3,-0.193,136.73,10,8.40023969,2.7,n
240115,Winter2018,2019,2019-04-01 01:26:00,3,-0.193,136.7388,10,8.400402076,2.7,n
240115,Winter2018,2019,2019-07-01 00:56:00,3,0.544,136.7448,10,8.400512794,2.62,n
240115,Winter2018,2018,2018-10-04 04:56:00,3,4.861,136.7465,10,8.400544165,2.95,n
240115,Winter2018,2018,2018-09-24 08:56:00,3,7.654,136.7596,10,8.400785899,2.98,n
240115,Winter2018,2018,2018-10-03 18:26:00,3,4.972,136.7732,10,8.40103686,2.96,n
240115,Winter2018,2019,2019-04-01 18:26:00,3,-0.158,136.7874,10,8.401298892,2.7,n
240115,Winter2018,2019,2019-05-01 10:26:00,3,-0.181,136.788,10,8.401309964,2.67,n
240115,Winter2018,2019,2019-07-17 01:56:00,3,4.319,136.8075,10,8.401669798,2.63,n
240115,Winter2018,2018,2018-11-12 13:26:00,3,2.083,136.8135,10,8.401780516,2.87,n
240115,Winter2018,2019,2019-06-05 02:56:00,3,-0.076,136.8597,10,8.402633044,2.65,n
240115,Winter2018,2018,2018-10-04 01:26:00,3,4.891,136.878,10,8.402970734,2.95,n
240115,Winter2018,2019,2019-01-23 18:56:00,3,0.212,136.8857,10,8.403112822,2.76,n
